OctEndoL0001,OctEndoL0007,OctEndoL0103,OctEndoL0106,OctEndoL0107,OctEndoL0108,OctEndoL0202,OctEndoL0206,OctEndoL0303,OctEndoL0308,OctEndoL0407,OctEndoL0808,OctEndoL1003,OctEpiL0007,OctEpiL0107,OctEpiL0207,OctEpiL0303,OctEpiL0306,OctEpiL0307,OctEpiL0308,OctEpiL0403,OctEpiL0503,OctEpiL0507,OctEpiL0508,OctEpiL0702,OctEpiL0703,OctEpiL0704,OctEpiL0707,OctEpiL0804,OctEpiL0807,OctEpiL0907,OctEpiL1007,OctParedeL0007,OctParedeL0008,OctParedeL0105,OctParedeL0107,OctParedeL0108,OctParedeL0201,OctParedeL0202,OctParedeL0203,OctParedeL0207,OctParedeL0208,OctParedeL0308,OctParedeL0604,OctParedeL0608,OctParedeL1007,TotalEndoSpharmL00,TotalEndoSpharmL06,TotalEndoSpharmL08,TotalEpiSpharmL00,TotalEpiSpharmL06,TotalParedeSpharmL00,TotalParedeSpharmL04,TARGET
6559.652641356155,-2954.8986594156318,-12228.614221987815,36087.72362263938,-10267.151358910156,-15164.542762932642,-569.1331722455842,-53583.621982618795,-11938.469853131262,101147.47047597516,-2062.238457696751,5840965.38150949,25347.728386190138,-6085.259022632725,-17093.180425827926,-11144.770660523278,-19178.639076798045,27317.027418339894,-5447.015106955642,87326.2909106654,4421.2075019385165,-9726.81506181501,15201.539322727142,159.59325118088998,287332.7538213692,6207.1867932881705,-180709.77846448246,-9476.276428409668,-82199.30540788069,-14641.460966950157,3050.642891039941,43268.16273743386,-9064.974536909303,-1143.1594887879126,165232.5756916968,-30012.72556343345,-31082.584474415202,-60716.622892466614,12488.164427758276,6708.8434095657385,-23964.54428657061,168578.39267461046,174383.18219541106,25540.971671696738,652987.9360875835,50721.30503812429,12510.986613222996,4323.666185646297,-8553.363842777884,16205.399585518326,6986.676964459788,28387.009768379223,-20245.655758396493,2
2193.140668345908,-489.3854247988003,-4239.173612947591,-1755.4981839310285,-1925.185501261052,-24655.715165428945,-15227.561481563711,-3160.772609958411,-7773.906289475483,24541.721495171583,-2156.427905724947,911607.581202301,13579.204224229561,-2317.195274325927,-5786.570309291507,-2395.687177394041,-11940.104770658923,53235.146759265976,1250.9014845495497,11016.507685375283,-1024.8539019870207,-15023.354677432631,8118.544728679685,-10726.393553814252,449195.7222900788,-639.6168028470603,-24402.359393568724,-10861.445858536614,23100.799277799964,-9824.132311366435,-1568.9449906711316,2607.6850725609297,-2538.032592060047,-1435.3517169060815,69119.79616867666,-7652.758830947869,-43281.301874825374,-123736.6813508433,-20323.865151320384,-1762.4113562100586,-2069.2083828427585,63947.057889615964,17918.453948045524,-6640.377323782984,216128.3213172084,-796.2858627420047,3090.2475433019713,1833.1705619209195,-318.5721132470896,4295.849871803119,-1476.8618437006635,5967.929889558511,-21.63207345904868,2
2594.793110906413,-472.86882424361977,2728.373439417413,-2295.869921203735,-1086.0187452247355,-17211.368090961525,230.84077611645625,-13.462402950305984,-25.493330407222558,-6716.481553365179,-1274.5217143414384,1936.683374931981,811.0794018150913,-1487.7412900916079,-1687.2887798913696,-7392.15251693479,-1720.7479676383691,1.3691427390404414,1564.0313182793652,-7466.093493354068,-1639.7564171881322,-626.0024790319068,-3872.0119745889374,7272.447168639918,451.72893559477967,-2015.0595652527645,-2262.680415241165,-2051.0240936158875,-1977.2747388772061,2683.147750641901,-1131.3737078816569,-8386.642026066,-1751.341034153746,27.184180824120048,-27272.349134655324,-2694.5635766760283,-33112.973154654006,4781.1375362280105,-776.1510191061952,-7603.017529797508,-14089.093786861173,-1560.2844789276044,-13021.699170715718,4231.114018024323,-1471.2277784812195,-6329.184677100539,5760.827767864287,4439.824951881074,5092.969746974907,7301.6599980185865,6288.164917857397,10585.22956551838,16534.941528666444,2
6399.371575541876,-5295.587242282608,-9989.66826007823,-16141.45902313441,-12230.096351896498,-54255.60152079896,-678.2933797543268,7934.970831279224,-25527.0938017052,-23442.16338341269,28516.018544362334,-57434.478953506135,984.8617330345315,-8180.695608853967,-16751.138699436615,-19094.98727195369,-34016.593648245034,14105.46625369458,-37401.089881468084,-33420.94369740122,-9318.926508033719,-18948.008104597026,-32541.610201004765,59149.692912527324,290.53666068,-950.8456108836754,83887.96246379308,-40104.69892558657,-22475.440390836782,17080.262342340553,89480.49675788266,15884.419020876116,-10698.621710365273,-4036.3453992054247,-44987.582209807064,-26111.91762061522,-99128.49882587806,-65045.199552131045,-1140.322181983466,26208.5949594502,-22492.39367205671,22340.41075310879,-42255.95431635799,17257.926020362647,11911.321234681885,45519.16853998347,3253.2641123516523,2490.439724451626,-50440.98063524444,4202.097718055752,4158.0787111095315,5707.736136056725,193730.9089643867,2
7788.465084324769,1809.2120617786136,-8831.40374879395,44033.28043644879,5283.6264026038125,-80616.92480276263,5688.288185779989,-9603.156796506219,4365.032072228579,-11671.8664676935,-16388.597658414335,366254.3126082521,-1880357.280450198,2095.2498707727386,167.89024929145617,874.3317779264038,6202.568692439528,3059.453328154037,-4109.220943938213,-9694.706698423259,-12065.842362357213,7359.526833768912,3329.4842210975835,45856.10113296768,-19205270.84962217,308259.7477599827,-1164183.9164254502,4257.5879924396995,4415653.677845723,2976.8447127770646,-13637.978178216266,7917.245977198091,2912.953170248837,9024.486830555632,-177441.90626649905,-4387.322242276251,-114348.81914300144,50110.36588678897,10306.379076290621,-3775.8131334387876,1288.3301461006,-106382.85853313867,-212.7405826653865,274357.25961599214,-424879.8430228839,6502.372048281283,36043.69732198095,-62134.41788992206,272353.4281542554,49749.32392996748,-16294.928915390803,66851.80343384907,43874.23773950329,2
3974.898429054663,-1688.381871182523,-4734.182904404694,-13756.953205698712,-5448.640550799178,-36779.98342530363,10064.709890059556,-743.8422707823947,-14286.181392663697,-28906.244365845963,347.030877306187,189686.51115687613,-20774.903592964318,-5401.790480852873,-10225.77008839502,-49821.70794113544,-27215.555826766566,-5811.766669921148,5463.787360432431,-38310.17160623903,-23234.247510195743,-18589.727800055527,-23591.129367428857,31093.032857246948,2656.7092605408952,-6338.900291742118,49726.393040439405,-7603.248549969941,-38822.425942481765,14624.156105186048,43239.965850104134,-69267.07089625383,-6276.199321582548,-5285.130827784245,-71845.80297718827,-19201.010395092908,-78091.57833880336,428.78358815428186,-6252.772718137676,-23811.99718173612,-32904.994950022265,-19649.50027664991,-52076.487450108965,55338.652628312375,30840.393687802134,-1519.4958860963075,531.668013529101,43682.91882314846,13944.658425982168,-1167.9229362745516,26317.795456512184,-566.5060719407752,190173.09352927684,2
2389.373746224611,-184.8483785571037,1151.631673269144,2543.7611705218724,823.2528150721347,-1829.4159216408216,-2628.7941577024812,-4664.912911626955,-2461.3025631275004,-10573.458265329697,-1383.6809484770447,16937.51568169308,-1212.0107637980286,-853.9788617625827,549.3622733726892,-5847.4407999586865,-5235.010475445348,-4581.759500161166,-7599.4435669024915,-16655.841924239285,-1527.4916210909696,-3023.75893771945,-8527.387604497813,19796.23902567613,-5180.136449758163,-959.3685146864896,4484.6833191718015,-15452.465448052932,-10486.433187417071,1399.084931706514,38702.17540330049,11536.955503068812,-911.7335583247617,-424.64943668252783,-5876.254397306037,1962.5121442066159,-4792.917789246601,-4171.860676102674,-4018.363252865332,-6954.505296698004,-11654.66668135587,-21051.046664447826,-14776.607564045684,556.4388546282544,234.6299887544017,4627.324359220053,4303.213715542098,2926.1863083216717,-6237.058225963836,5883.93895305451,5361.218989989557,7702.614118958106,-22266.107652370567,2
4227.483784233324,-2964.0852880313373,-12970.6988840738,6357.373090963789,-7639.0138403160145,-34810.55065554137,-53905.15514771306,-90804.80309012329,-6849.6574421081605,88682.07111476136,-40675.5501939044,7138728.4391351575,90599.89486670068,-5303.527135293407,-13135.953387453254,15003.356229254205,-12942.873799679883,1206392.7804061759,-3124.4017132558274,114939.18354232667,1990.6619072444641,-836.9419165693813,-35734.0866541939,-3049.828987015075,-3614121.8224656857,-82416.82581281822,172893.8248973469,242170.0312710724,-54495.1258262551,-50138.54077815586,280312.14837998146,-397282.5841016369,-7237.097475168633,-3498.103518790452,374691.8989418244,-21733.68081997884,-57498.41246854084,160317.45247282207,-99210.9626402786,-70.61635657697691,6867.605372310993,134491.49185933388,160603.60119979514,-9710.563658400617,789040.6334503808,-328075.06458734703,1881.49424020738,261902.24531870164,-258891.8453705995,2747.908123064121,45196.275323523456,3815.625884377843,-20261.311705125736,2
2885.984423438228,-1184.839379473457,-12592.618816042232,138696.94281523974,-4911.184774702302,-303.7398793394538,22273.75679079377,-164674.81054165753,-54.6762069860194,563660.2582943582,-14624.477382949148,77040172.72326548,1070300.1744315478,-2426.4444920120723,-7564.832197670185,-14478.0620264473,-792.4372147701213,1066813.6063645957,36968.710005961584,615562.5746806001,-6076.962046831623,6385.466615424246,-3700.720368293756,386072.7405422365,735059.8297868875,112936.02386588328,477915.39574802923,162106.9778616947,1749158.4636078498,108463.64858740779,442589.9019331478,7528716.171525021,-3044.737436831917,599.4117023502532,284252.7776905385,-12198.06343538822,-14449.282229823077,373882.0093744612,21167.85723728154,11257.719939597606,2064.9875491462367,121344.20569234605,952995.0512741102,90778.47986487547,-484354.2374486143,16294420.87619382,6882.932954810233,-1586435.350416101,4265759.4728910765,8734.833135652972,-356791.70638797304,14176.633550065531,-794825.1801699011,2
1782.7332144095858,-428.1761821586463,-8014.710473636749,-5154.059939813453,-5695.538231190069,-18226.777707757486,-2213.328289217025,5256.50225985201,-1329.15037116626,-1877.8812566989009,4080.636775509733,70337.36853272273,-376114.378207447,-1231.2842059249956,-10468.89623588656,-10259.891613954762,-8532.34426494125,44815.42402661715,23055.04695284734,4118.454464473868,8580.112184617581,8057.220185378411,-32798.1044932354,4282.712047233332,-510.6994131946407,34690.24964208192,-66291.15286897786,-285922.6170924301,4630.947198407182,108253.90870904774,-860279.6395487677,1311902.483578923,-1374.7013227326859,-291.03251850595507,10299.3256310097,-14980.869342405735,-33907.904068413845,-85441.41985576207,68.0392945485564,-311.4920730834457,-2732.0239186963777,32079.10226505165,-869.4348877698459,-60275.6598763857,247650.5786277287,1139931.6078012572,3180.517437221603,356762.54698276287,-6605.396613347406,3924.853209755196,158189.7642666111,5785.55161508674,87322.39376980107,2
5064.658186256172,-6942.6382878618115,-10529.009956247455,-8980.383725564248,-15966.323301111808,-58408.493285677694,-9646.07684326106,-4260.514601575535,-24808.648998373472,-9005.324262665576,3059.0914420892877,246922.47016645552,-8032.510696173732,-11556.000332330776,-25017.581726258082,-8148.852754852763,-39887.66080129875,182280.12195668445,3271.688731119865,-7983.707296592973,-8504.43183180582,-50579.547162025876,14166.453322806155,60332.35546472562,-19305.620360226305,-15063.902502317864,83571.52014231325,-67995.63843605632,124220.79456471307,-27138.273020739627,7269.086383439146,5904.2971848581865,-14883.908722718139,-7787.14353338325,125625.4572158852,-33928.79588938538,-102966.35744278634,-205878.8376842312,-5849.966543071772,7815.3575990061145,-11306.679837701176,78182.47082448546,-10475.885221339611,-365.2176834134669,295942.422861217,11755.013932668862,-3806.3941643420703,-18694.377999333214,-7614.967857385884,-5983.404996868741,-37144.51129045656,-7540.578657031351,-14986.134260328183,2
1233.9467495033996,-3335.5091308813103,-13678.133516996973,-7904.827690316543,-9652.591512679955,-36647.80354418852,152219.90326805811,48928.38756903396,-23453.73985158915,12690.549524719987,-33202.86074711436,475403.67196427,-1226.37175479887,-6167.708311094024,-17467.133226544196,45948.72827220373,-23284.177613177482,138081.41020380714,-40658.17858659778,17590.962007915114,6125.687867858799,8871.467423261593,47143.00950031703,46178.883958569655,-7505317.715703413,-34654.145622988886,19368.43494222357,-34612.29782263716,57899.52364818854,-204904.06956639013,129159.80963652286,-428422.5955790234,-7926.778698093376,-4495.771654607762,5754.570684582889,-27632.220919079162,-74423.88671949456,-55128.60633934532,-230549.28868268,-2332.071687677253,38826.88805956532,89457.7599030507,25629.567884352597,51462.86296740229,282309.29754512705,-1364889.686406462,-6007.027782607014,511776.4241248706,273634.58553917776,-8326.020974360932,382829.60529902607,-12554.312695348115,104590.80786623392,2
-49.05703528653999,-3864.3535498935535,-13592.496977287024,-2099.1886247503207,-9951.359334381244,-33432.453566567136,4856.235395921747,10437.377010183756,-11222.317795964285,38280.74663199493,-44550.319122816,-6704732.328999281,-426454.73315464775,-7165.383597227333,-19739.88155261604,15251.584516648494,-5748.579112595632,114771.88473765802,-9118.416614468531,49752.68247264018,123863.35799761265,46735.765010175965,-23902.26998401538,-95147.19286464668,3544.6529262349654,10518.035170490812,-197137.41479116128,-197985.55434488074,-156340.23081298862,-91550.52167685387,-2562479.5528705446,1792602.01023143,-9737.640186037115,-8325.971139330355,38644.14968795944,-29266.403717975438,-69090.2312680099,-306809.02937716857,-8756.415113405212,-233.950570061172,-18549.78414481104,51269.08890774462,69784.84619063343,162949.09216063545,1451889.13672719,21913.98887347288,-14540.211909554366,725805.3978140847,2040960.16173483,-19606.224966460057,762263.0032180297,-28112.334800648994,-69945.00143861152,2
9152.544053262425,1689.623354729601,-7457.817471841804,-49352.0024134245,-785.7290788336012,-87101.02075414482,-170.16575618819903,-44184.694526502615,3141.166276389729,-3671.3109292965473,-13143.839788242562,-2854628.6726099793,42925.627419193064,1173.831558184863,-7810.860009017478,-768.7780522372498,3032.524308868121,75866.03445619257,-6119.462558521209,2761.9802401563506,5029.785564398523,11661.414047265425,-143.8793004516112,235149.90001240364,-1186744.0460648001,14491.618220739,-522193.6430089353,-2774.5850773042102,751038.8146892932,7292.884275628362,-85.55128295680413,4940.331239839692,2304.6881317947245,10346.12831712508,-346323.0003949149,-12989.290582822163,-141479.54896178425,128892.46999401205,14917.053120863538,-13659.35689804345,419.5384219016625,-147746.91075974994,-501.3470409874122,177769.91193833362,-213799.710916498,-184.2023217066603,36070.635012463004,82875.83230385056,18757.260961638545,44206.88302022139,60676.759164977324,63248.91873150401,39345.53334096143,2
300.91565020767035,-54.74072674587042,-3955.9362908128332,-5072.931218546742,-2055.3137769607793,-24299.319549804008,-2323.712941000972,16102.420547470334,-4544.092141757963,-3615.714902082796,8386.916887443405,-57619.71439690004,146252.5025069587,-2517.832343954548,-5937.01360757229,-12883.221492405268,-11547.863300001309,27402.204799294766,-58.78523939075847,-11228.115630064887,-4817.399041807536,978.5695699932294,-6505.455014766456,31365.742638798125,-421.2601169080495,1803.25605324594,18975.991969501512,-1844.972803412468,-22941.71835368397,1994.3948904953272,6622.001447166021,-2328.6214657435835,-2144.0366180604874,-768.2091552446428,-27728.132520350795,-9333.423162319254,-57003.83332764951,-23338.098182307105,-479.57978786882853,-5204.820136729667,-15005.597471806905,15259.808586832278,-14724.05616984646,-11470.403754447836,-2979.202245732099,142.24738351539355,2117.8922311681463,7314.847177144453,168107.61865469627,6415.716575881721,4397.246339802632,7083.3383685174085,54843.987721836376,2
6838.602622997931,-2251.7317412420125,-1979.2678375581968,-11289.691112305276,-9088.356985312224,-44235.082692888194,0.0,28381.599549423157,-4840.768949903189,-7924.803333101905,1877.945766606272,30809.92785527645,-11074.047409738674,-5295.800728847192,-11872.304097699724,-33533.27838262756,-2928.9708347999085,8475.789431374615,3655.9624423847413,-13694.227220177125,-12897.13606065626,10646.782491754946,-24134.764346346714,11336.159436963635,0.0,8863.827634414662,24905.450434044298,-1251.9274320375825,-97555.6525692808,10640.079640961603,-4950.370026232599,-10070.597933689827,-6573.904226387735,1335.4710629529566,-114370.14448334073,-20215.460067220367,-71297.99578195356,22677.75517651235,0.0,-25888.099986237045,-33762.66973585685,6765.808624917372,-19230.91967290128,10571.002262726008,-50.703124963468895,-5425.121342570453,17002.261651724137,20111.796677395087,-18130.71748450004,19605.390261198325,23141.8238275396,32041.532415653648,51317.26886318068,2
11175.867665690344,-6753.347264982285,-16585.659243973907,-532.7622977151243,-12889.141353161622,-66704.47951207406,-11353.168279152569,-81898.228224408,-22611.80526248312,49989.675038663496,-28544.5523410707,1319254.0415950113,37693.474053313286,-11177.420438351433,-21140.42899109968,-3532.342347007873,-30929.226749414967,179306.85132345255,-11889.446883640188,57701.8787764249,495.4170653772568,-21992.565239580472,33860.981050195594,2980.762284391476,0.0,2366.074180651176,-176694.80791183887,-54731.41274441289,-39230.30535668833,-63707.868392053984,-7799.285990387797,19706.280450742408,-16088.202889808485,-2642.636948584543,468469.02169106726,-33807.8805984778,-127320.00965420822,-903395.1734771372,468.890752839699,-7770.846995387226,-5374.2183369884715,268092.55977488303,102975.4954005357,-29963.005202918994,486542.69583856646,25969.43143770534,10940.720138371586,-27950.035690272533,-4346.708303570106,16564.1090419481,-14926.438537549004,24086.929074152384,1457.6608070883353,2
811.8440285957339,-1160.4347291670074,-1672.6362606991079,-3961.945124226489,-7075.2458185733285,-18459.98149984304,-1224.0925507938068,-267.28663998052195,-7036.704089244573,-54478.21260592521,-20720.409926186065,14589.224153251726,-219250.0418667752,-3464.038041102937,-4058.675979920136,-19485.16639431598,-12485.913945366201,-47.712492601539424,-30748.24540815621,-37181.451974188654,-6028.039316206197,-28075.085148374437,-52401.18292632458,25703.309324913862,-3781.840975170748,15511.647020319044,17030.411354172084,5148.65051304794,100.3814720390674,108208.90377243924,97143.450046233,-2338.117048737989,-3999.2836565853167,-5281.006433696589,-22458.460513002134,-9983.048899872972,-34105.51334471746,-1754.5859575895668,-3031.614047222027,-7940.441353417091,-24093.396010468285,-2792.567657386265,-33602.74282590668,10375.29187627038,-30825.43996656305,-91902.78409673594,-6309.67078572833,215.57079645575908,-2800.4038743155957,-9116.124425902719,-8842.197835144738,-12412.213213822994,76774.19519502658,2
811.8440285957339,-1160.4347291670074,-1672.6362606991079,-3961.945124226489,-7075.2458185733285,-18459.98149984304,-1224.0925507938068,-267.28663998052195,-7036.704089244573,-54478.21260592521,-20720.409926186065,14589.224153251726,-219250.0418667752,-3464.038041102937,-4058.675979920136,-19485.16639431598,-12485.913945366201,-47.712492601539424,-30748.24540815621,-37181.451974188654,-6028.039316206197,-28075.085148374437,-52401.18292632458,25703.309324913862,-3781.840975170748,15511.647020319044,17030.411354172084,5148.65051304794,100.3814720390674,108208.90377243924,97143.450046233,-2338.117048737989,-3999.2836565853167,-5281.006433696589,-22458.460513002134,-9983.048899872972,-34105.51334471746,-1754.5859575895668,-3031.614047222027,-7940.441353417091,-24093.396010468285,-2792.567657386265,-33602.74282590668,10375.29187627038,-30825.43996656305,-91902.78409673594,-6309.67078572833,215.57079645575908,-2800.4038743155957,-9116.124425902719,-8842.197835144738,-12412.213213822994,76774.19519502658,2
4165.714612191354,2035.1743852131478,-18328.3750497528,5012.153271739289,6506.2176603072485,-128568.15981390713,-21447.068491028727,-79284.22899861315,4035.616815506862,-401625.0038885524,81936.04082756687,-11309542.78798102,4258612.633468549,2674.561946574857,-22363.601829578707,-27694.77600141085,1623.7749033359662,2219.9311585536466,-19571.016730735468,-201378.9982821133,14535.428444949554,-47733.7259519033,-24062.20047290146,-869977.4889572656,547942.2409742919,-451241.3941873724,99897.90715859908,-279448.6475374021,6148545.385966552,145601.08260762118,-671911.6924528283,-92788.35349084511,4502.204454238499,10799.074317703675,-89036.33211543049,-37361.549876808655,-197077.66503284266,14008.909993722444,31574.02508552328,25506.519822695016,-42687.32301138169,-1286300.9015496727,-305434.327354413,-320782.64174319664,711876.2801634243,-216353.18816504136,29420.95846080477,23663.817388629297,-4602149.057838412,41007.72027185181,-263757.6259661404,63502.96765369397,365151.3758388805,2
7205.769657847132,-1581.2524276745758,530.5095434569141,-10454.29344150636,-9562.38351936321,-42201.15016549788,1141594.8686294092,1648.9893867045957,232.2170977884304,-8541.212924987747,2177.6451314731194,13987.157286421796,-13114.040896724082,-1581.2524276745758,-9562.38351936321,-11811.65957139496,232.2170977884304,-291.8362559452045,-7658.5574801638795,-8541.212924987747,-9318.031837990091,5853.740655703437,-10629.525092089223,11332.547082073977,55940.6145496322,3569.526034990219,27123.13438228331,-2158.839238513456,-54493.56818508882,-8161.326297019802,654.3615788870743,6728.707786971004,-3540.357138773253,1064.2055330985822,-48946.157874621575,-13123.796350581917,-73501.73349183112,-32290.23048517169,1064524.5064650709,-22651.85214401096,-25577.292861858128,5650.728013163351,-18395.20624802122,5447.924235601408,-9219.86547506318,-2521.922629127314,16133.659260006909,11903.27812548002,-59543.5490454457,16133.659260006909,11903.27812548002,26958.04603053076,41981.39578707084,2
-678.9149080049191,-12089.830298763618,-18534.963656176937,-23222.6765845662,-24824.83989693492,-57817.349668989016,-61749.318914721276,-7334.890533080063,58116.50578639674,-44227.23972694082,12439.532100160668,153831.77515573232,60002.18489446054,-16751.589229914982,-34535.037471982585,-14846.74373429439,82695.29472041005,10272.62373292343,41060.94806912221,-56094.60241740966,-81043.25089154148,-17078.633655806956,24536.261018942823,56073.546474823,-8251.298469623012,-134124.01160752878,9351.335725621468,-144525.54648586945,130939.52418710134,-183418.5222810691,-54572.602401585165,25634.72940837393,-24316.298406279293,-18560.17407440017,-33651.51255448153,-51417.88709898542,-115479.38813846488,-98026.05028074863,-42106.260302839066,-4693.951270632051,-21598.331565951532,18753.699772478325,-83840.96785684142,-3714.1653424561023,446603.72707894,7490.687643600893,-39635.29631513626,143656.9670516001,-147401.4130354239,-53779.81239087143,21016.474776098345,-76276.13153471836,-227673.98998490442,2
6556.220859240617,-782.3170616828407,-17703.292188106574,7702.2958619540295,-7849.419556490497,-56896.7591158744,-48257.69641076289,-93945.45663041636,-9715.791133403482,47817.97436193191,11119.552442426217,5421585.42593084,-102826.01350010326,-3807.715539962719,-12839.448576689074,44676.92846247288,-18798.99301879873,104508.69304019137,-20650.788358643083,73056.87592545191,10057.34859038194,-876.311674069955,-10120.583778619377,-12358.919110044591,-1054.802358645819,1935.311284341389,-294566.712105812,-7266.829622179256,-230441.714814027,-43868.300356162814,-51157.6303647824,-12502.47235054261,-3911.6345521321364,1131.4313018575979,245552.3596042091,-23757.835362346483,-96432.59353092038,-1082212.266806604,36321.51054400245,-3130.841582987382,59394.734301666096,298910.0389673609,96667.65743469381,-244854.17052754425,1135239.777384239,-37378.090731296266,14951.740192499614,45564.16572749076,9571.157150415116,27779.60801698109,-7558.438207515319,33759.95209171752,-11468.972129616057,2
-1912.4799600437725,-16763.50241314041,180.9429790131613,-14123.779064088976,-16124.186448998184,-14974.338232407845,-47636.381702028586,-20814.375246296688,-9654.413343860062,-24782.005763792135,-72627.93880848668,522475.94215699716,-498210.7116111781,-22849.85331135036,-21869.595670219474,17139.072246712523,-10534.554031341171,-7498.412315967846,-13957.482213863303,-20436.81849189124,-87271.48843249412,169776.87965900713,-45753.90222259117,-85040.47983325903,6917.069544109623,-1504791.415985455,1005766.3482747556,-10534.18679918711,-97990.55241748225,1148.4741183398974,-57527.31308237324,22552.851643998976,-31604.73101195065,-14878.477039220596,-50225.97845279644,-30097.112592747784,-31530.17883318412,-35228.450138017215,-57184.08649007104,-131421.18850113454,33397.935756243314,29589.598845782184,-38493.48995586799,80759.237787203,-80875.07346685113,20782.04520305158,-61556.0834444672,-89473.50695037754,41960.534184814016,-80354.06754521716,-144310.14275949882,-109846.89943290174,-195964.92913245293,2
2107.634862597932,-3800.330072035688,-8220.632615798342,-6683.974440059929,-9590.681602043243,-31188.995694595138,-258767.53375000038,1601.883222431451,-29271.29954862574,-10757.38771889734,6501.539610031082,27543.027870395166,55074.071525158426,-6927.070313132854,-16576.656710073046,-5405.430207840419,-20778.035157970426,101627.52589270136,-52.91961259848775,-9788.25820907343,-11730.808688897669,-18869.054341196592,37319.792750256944,43099.43968797978,-64.23950773563418,-14837.392418030733,14836.675767505716,-42902.51023570655,108970.8010306856,-69465.18750901222,-14392.544448308325,810.3443161731993,-9286.729032449066,-4843.3634223580375,30845.685034696366,-23910.6361400124,-68971.54432082117,-180139.70053740926,10399.789731274232,-4204.825046952978,-7832.327171824029,47372.75323855766,-15294.7958027226,-6287.928403956164,187580.28249850406,15516.175476167131,-5957.827717627414,41070.82302511685,-34588.20211803097,-8101.939643571449,-22823.885129002065,-12123.622757998835,19903.40453661343,2
5279.473298232516,-1653.6364222826473,-7012.730447053918,-1236.436328390282,-6458.839326464013,-46158.90424755901,-6966.39272403559,-34345.50934044118,-8552.063274354952,7963.554719703527,8343.578705142685,570665.757176706,17424.462807911994,-3535.6465184169533,-7317.951907975963,541.0429538046537,-13472.69431777076,59326.450411250094,-14154.332835002737,12509.372644434243,1009.5026306767172,6128.896450508698,6143.80965967363,50914.863859133184,175.68465308704327,542.9224896777997,-111736.29078302703,-12515.676792199474,4250.606432121451,-3480.274154673184,4801.627108933343,8963.962728260816,-4132.30798649042,1789.3977655063047,76158.67547055817,-13023.863230643183,-85495.27826560383,-567655.208978242,-2985.6660609718347,4319.3473230397385,2887.6385057054163,168147.4293896767,15811.823490427169,-32577.642233531435,288044.0378306695,8814.18026000525,12802.573827378259,6972.832203035329,9337.414677158913,16780.134950047206,7962.774009887622,23033.413308672643,15165.563947923503,2
4841.457578722426,-1070.006192577653,-22227.26158656564,13246.190170846323,-21640.176964823917,-66936.27996538619,-79139.03313925044,48839.79888873622,-11347.05741647501,273.1950942673181,34336.66633169708,1756468.6763485137,1236.55044630242,-2613.5494580787804,-25450.57808811237,36164.36107041791,-11545.771791852469,941273.4518675308,-22002.62418379185,4314.837685321327,18209.216551100988,-11136.12741471586,-51197.98566123501,85855.61233219832,-64935415.14230675,59052.72820757191,-462836.5493484618,10930.941441559731,-105847.02831490547,62176.298404569774,-414225.7203786071,-926769.7738058366,-2926.245851111425,2897.0566543293,30937.904189003075,-40585.3103741402,-117323.36959074455,-289783.59791603463,-12219.394009304448,5020.69584063031,37141.181190620984,157473.4565404781,3940.74352406778,14873.349698623982,964586.6602831859,-288301.7445365791,16216.313139123078,258987.21984526818,28719.382545332533,18948.559669037193,149335.1275953589,27423.88094161525,100725.42490716431,2
5121.532540050321,699.3258766416792,-27865.647519383976,81904.98604126231,-29278.59912930658,-64345.58869948452,-116236.34082605875,-75919.97763691483,-17103.273441188507,-76209.55121549407,45412.42106033586,3934737.403035762,-1316308.803529085,-303.64326052644094,-32440.602788374497,15760.909874763025,-18890.346048156272,-270082.2972427733,-3248.067299917075,-73143.1817939481,41032.07942655492,-65123.30323248909,-23853.280841747925,309558.66713658394,-2611499.6621029307,46120.90393344646,-740993.0259450324,46598.80520809842,642031.3674826211,7978.951090684131,-268335.4591765309,-9287.775491888588,328.42482796622613,8237.70554494966,31459.431529855734,-50840.79671208478,-139001.11225945293,-660874.708568844,-394232.27827123157,-656.5358018442332,20439.65672149821,125108.49517076724,-97261.61453836996,163224.25637280568,1814385.4741260428,-11057.431949709951,29184.983069093312,-27217.72420170536,137473.6113758576,39367.909653047296,80903.69531032817,55605.55440628903,-36258.464341362094,2
3747.764329140205,225.7857084852856,-652.7899527401145,-7820.077175797761,-2523.479016446376,-20064.771411912057,139.9010268432683,-4212.362519491248,-1876.7583361588736,1102.6348159470579,3882.429414843112,-12059.800036246186,38419.10249799353,-398.53585454717995,-5301.538532241761,-3349.307289736581,1784.5493904418,5289.613154313196,-1879.6731047717278,178.1725682504557,1949.1377169616856,6384.683367939627,-644.9224826478912,9594.97798836932,206.40042612920257,-2167.852289416142,-4273.2938940337335,-1082.4341656208003,46092.04973507582,-821.3268031450945,-356.3333245600064,464.4818489782682,-132.0546529633611,2508.6747050835684,-72362.02759234201,-6388.8422348699205,-36303.116505577,53665.627796827706,-602.9705696180869,-5708.8345131117685,-3328.4408958680738,-1771.3296539904886,997.1006643764553,25929.19119146452,4341.804299868122,3484.5812522642595,12775.988682461835,12717.32985783269,9283.24022133115,17198.081603728253,11020.04622568379,24733.415158820484,19903.200649582242,2
